City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,rawson,-43.3002,-65.1023,14.79,40,95,6.36,AR,1712848581
368,klaksvik,62.2266,-6.589,9.51,83,41,11.9,FO,1712848581
369,lycksele,64.5954,18.6735,6.91,52,0,3.09,SE,1712848581
370,tshikapa,-6.4167,20.8,32.21,57,25,1.5,CD,1712848581
371,smithers,54.7804,-127.1743,0.18,100,100,1.54,CA,1712848582
372,shingu,33.7333,135.9833,12.6,90,83,3.2,JP,1712848448
373,tortoli,39.9256,9.6572,16.34,55,99,4.08,IT,1712848582
374,sittwe,20.15,92.9,27.83,69,0,3.39,MM,1712848582
375,malango,-2.9627,119.9001,20.46,99,100,0.23,ID,1712848582
376,new norfolk,-42.7826,147.0587,9.28,84,100,1.23,AU,1712848582
377,mitsamiouli,-11.3847,43.2844,29.35,77,100,3.65,KM,1712848583
378,touros,-5.1989,-35.4608,30.03,70,65,3.38,BR,1712848583
379,norman gardens,-23.3224,150.5393,16.29,82,0,0.0,AU,1712848583
380,xai-xai,-25.0519,33.6442,21.87,70,74,7.64,MZ,1712848583
381,remontnoye,46.5614,43.6501,21.94,40,8,2.95,RU,1712848583
382,coahuayana de hidalgo,18.7,-103.6583,27.68,40,0,1.25,MX,1712848583
383,ryotsu-minato,38.0833,138.4333,11.39,61,100,0.67,JP,1712848583
384,usogorsk,63.4106,48.6872,4.81,100,100,7.18,RU,1712848583
385,fyodorovka,53.6314,62.7078,7.4,61,15,2.1,KZ,1712848584
386,dakhla,23.6848,-15.958,21.29,73,15,5.76,EH,1712848584
387,svobodnyy,51.4,128.1333,6.9,38,35,3.26,RU,1712848399
388,ulsteinvik,62.3432,5.8487,9.5,93,100,11.62,NO,1712848579
389,howrah,22.5892,88.3103,27.0,65,40,0.0,IN,1712848584
390,extrema,-22.8547,-46.3183,27.07,53,95,1.41,BR,1712848527
391,mossendjo,-2.9506,12.7261,27.12,82,100,1.9,CG,1712848584
392,cururupu,-1.8283,-44.8683,29.52,79,73,1.58,BR,1712848584
393,cold lake,54.4502,-110.2017,1.38,75,89,2.49,CA,1712848584
394,eyl,7.9803,49.8164,28.76,75,1,5.12,SO,1712848584
395,axim,4.8699,-2.2405,28.15,76,100,3.43,GH,1712848585
396,al kharijah,25.4514,30.5464,29.13,17,22,5.66,EG,1712848577
397,umluj,25.0213,37.2685,24.9,54,1,6.42,SA,1712848585
398,kuanda,56.3161,116.0806,-3.35,91,100,0.64,RU,1712848585
399,northam,51.0333,-4.2167,14.1,96,99,4.8,GB,1712848585
400,bestobe,52.4994,73.0975,0.51,63,55,2.72,KZ,1712848585
401,morondava,-20.2833,44.2833,27.7,78,100,6.45,MG,1712848585
402,kirakira,-10.4544,161.9205,25.67,88,47,2.28,SB,1712848586
403,al 'amarah,31.8406,47.1396,28.51,21,29,4.96,IQ,1712848586
404,alice springs,-23.7,133.8833,12.9,49,2,2.57,AU,1712848292
405,tikhvin,59.6451,33.5294,12.9,53,31,6.31,RU,1712848446
406,tofol,5.3248,163.0078,27.61,83,100,7.18,FM,1712848586
407,lodja,-3.4833,23.4333,32.22,51,100,1.84,CD,1712848586
408,sitangkai,4.6628,119.3928,28.31,75,22,2.55,PH,1712848586
409,puerto baquerizo moreno,-0.9,-89.6,26.55,83,40,2.06,EC,1712848586
410,mirny,62.5353,113.9611,-21.54,100,66,1.79,RU,1712848305
411,fuengirola,36.54,-4.6247,20.47,63,0,5.14,ES,1712848587
412,wajir,1.7471,40.0573,32.81,51,100,2.88,KE,1712848587
413,churapcha,62.0025,132.4325,-0.41,88,100,3.46,RU,1712848587
414,errachidia,31.9275,-4.4285,28.03,5,0,2.57,MA,1712848587
415,port arthur,38.8,121.2667,12.12,74,0,5.04,CN,1712848587
416,port hedland,-20.3167,118.5667,26.03,83,40,1.03,AU,1712848587
417,kununurra,-15.7667,128.7333,18.99,82,4,0.0,AU,1712848588
418,nova sintra,14.8667,-24.7167,22.62,74,8,5.23,CV,1712848588
419,itaituba,-4.2761,-55.9836,29.07,77,98,0.46,BR,1712848554
420,sisimiut,66.9395,-53.6735,-3.81,71,99,0.93,GL,1712848588
421,belmonte,-15.8631,-38.8828,30.03,64,12,3.13,BR,1712848589
422,skeldon,5.8833,-57.1333,31.8,52,34,4.81,GY,1712848589
423,naze,28.3667,129.4833,18.73,84,29,2.06,JP,1712848589
424,indramayu,-6.3264,108.32,28.75,73,100,1.41,ID,1712848589
425,el salto,20.3333,-104.5,23.28,25,17,1.28,MX,1712848589
426,kiunga,-6.1219,141.2906,23.39,100,100,0.4,PG,1712848589
427,san luis de la loma,17.2706,-100.8939,28.12,59,0,2.01,MX,1712848589
428,las tablas,7.7667,-80.2833,28.43,99,100,5.2,PA,1712848589
429,ta`u,-14.2336,-169.5144,28.08,83,19,4.18,AS,1712848590
430,mil'kovo,55.6078,37.7956,16.91,40,79,4.98,RU,1712848590
431,huarmey,-10.0681,-78.1522,24.17,76,93,3.41,PE,1712848590
432,port shepstone,-30.7414,30.455,20.24,56,0,12.55,ZA,1712848590
433,arica,-18.475,-70.3042,24.75,75,100,2.62,CL,1712848555
434,sogndal,61.2283,7.1003,9.21,93,75,5.14,NO,1712848590
435,saguenay,48.4168,-71.0657,11.48,70,97,3.81,CA,1712848443
436,san antonio,29.4241,-98.4936,23.65,40,0,5.66,US,1712847843
437,aasiaat,68.7098,-52.8699,-6.07,87,100,1.96,GL,1712848591
438,rabaul,-4.1967,152.1721,26.43,85,100,2.41,PG,1712848591
439,zakynthos,37.7914,20.8953,23.62,35,40,1.54,GR,1712848591
440,vila franca do campo,37.7167,-25.4333,19.23,99,15,3.63,PT,1712848591
441,mossel bay,-34.1831,22.146,17.96,61,0,4.14,ZA,1712848591
442,coronel dorrego,-38.7187,-61.2873,14.53,51,100,2.89,AR,1712848591
443,meulaboh,4.1363,96.1285,26.85,84,100,0.85,ID,1712848408
444,igrim,63.1906,64.4162,-3.95,94,100,8.04,RU,1712848592
445,la ronge,55.1001,-105.2842,0.87,73,20,3.7,CA,1712848592
446,mejit,10.2753,170.8646,26.6,76,100,9.29,MH,1712848592
447,antsiranana,-12.2787,49.2917,26.61,88,10,2.05,MG,1712848592
448,sydney,-33.8679,151.2073,15.95,83,17,3.6,AU,1712848495
449,magadan,59.5667,150.8,-8.04,90,13,1.92,RU,1712848592
450,saurimo,-9.6608,20.3916,26.24,74,95,0.66,AO,1712848592
451,east ballina,-28.8667,153.5833,16.0,79,74,4.86,AU,1712848592
452,walvis bay,-22.9575,14.5053,20.26,64,39,4.74,NA,1712848593
453,kinmparana,12.8402,-4.9199,38.85,21,89,4.94,ML,1712848593
454,maradi,13.5,7.1017,42.32,5,54,4.01,NE,1712848593
455,tavda,58.0425,65.2726,2.05,72,96,2.24,RU,1712848593
456,lazarevskoye,43.9061,39.3331,13.25,92,83,1.87,RU,1712848593
457,bac kan,22.1333,105.8333,23.67,99,83,1.09,VN,1712848593
458,sinabang,2.4803,96.3801,27.7,80,94,0.7,ID,1712848593
459,priob'ye,62.5206,65.5964,-5.54,83,100,8.89,RU,1712848593
460,olaine,56.7853,23.9381,13.98,51,20,7.2,LV,1712848594
461,miranda do douro,41.4969,-6.2731,22.14,49,5,3.6,PT,1712848594
462,pohang,36.0322,129.365,12.24,73,0,1.0,KR,1712848594
463,bor,56.3567,44.0669,18.96,51,100,5.81,RU,1712848594
464,antsohihy,-14.8796,47.9875,27.96,79,100,1.91,MG,1712848594
465,tsiombe,-25.3,45.4833,23.2,75,100,4.0,MG,1712848594
466,ar raqqah,35.95,39.0167,22.43,42,0,3.25,SY,1712848595
467,karratha,-20.7377,116.8463,27.65,68,0,3.85,AU,1712848595
468,betio village,1.358,172.9211,28.02,80,99,3.58,KI,1712848595
469,akureyri,65.6835,-18.0878,2.96,70,100,4.63,IS,1712848595
470,uvira,-3.4067,29.1458,26.57,78,93,3.34,CD,1712848595
471,mae ramat,16.984,98.5166,25.3,82,85,1.01,TH,1712848595
472,murzuq,25.9155,13.9184,31.93,9,52,6.81,LY,1712848595
473,colares,38.7992,-9.4469,27.55,54,0,2.06,PT,1712848595
474,sao vicente,-23.9631,-46.3919,30.15,59,98,0.45,BR,1712848428
475,sabang,5.8933,95.3214,30.0,72,22,7.57,ID,1712848596
476,bamboo flat,11.7,92.7167,30.05,79,20,1.03,IN,1712848596
477,jabat,7.75,168.9751,27.36,80,96,9.85,MH,1712848596
478,ormara,25.2088,64.6357,26.26,78,9,3.66,PK,1712848596
479,saint-francois,46.4154,3.9054,18.15,42,0,1.03,FR,1712848596
480,corralejo,28.7424,-13.8684,26.06,72,0,5.53,ES,1712848596
481,iskateley,67.6803,53.1512,1.68,100,100,7.6,RU,1712848597
482,buala,-8.145,159.5921,26.93,84,99,2.14,SB,1712848597
483,taunggyi,20.7833,97.0333,22.6,30,0,0.79,MM,1712848597
484,jackson,42.4165,-122.8345,10.47,73,0,0.89,US,1712848481
485,tanhacu,-14.0214,-41.2481,32.25,46,48,2.08,BR,1712848598
486,nyurba,63.2842,118.3319,-13.95,91,100,3.25,RU,1712848598
487,ocean shores,46.9737,-124.1563,8.9,89,100,0.89,US,1712848598
488,chengdu,30.6667,104.0667,20.78,63,100,1.37,CN,1712848544
489,kolonia,50.9333,6.95,17.64,63,40,1.54,DE,1712848575
490,la sarre,48.8002,-79.1996,11.0,64,100,2.95,CA,1712848598
491,turpan,42.9333,89.1667,21.57,20,8,2.47,CN,1712848598
492,cuito,-12.3833,16.9333,21.38,82,100,1.82,AO,1712848599
493,pyay,18.8167,95.2167,32.0,40,31,1.46,MM,1712848599
494,santana,-0.0583,-51.1817,33.1,62,40,3.6,BR,1712848599
495,riberalta,-10.9833,-66.1,32.54,57,100,1.63,BO,1712848440
496,sinop,41.7711,34.8709,13.49,83,100,2.55,TR,1712848599
497,charters towers,-20.1,146.2667,16.95,66,0,2.31,AU,1712848600
498,vilyuysk,63.7553,121.6247,-13.33,88,100,4.02,RU,1712848601
499,ndende,-2.4008,11.3581,33.58,53,90,1.25,GA,1712848601
500,nikfer,37.4054,29.1373,18.1,50,95,1.74,TR,1712848601
501,barra de santo antonio,-9.4047,-35.5072,31.6,69,100,4.04,BR,1712848601
502,broken hill,-31.95,141.4333,13.76,55,0,2.93,AU,1712848601
503,laojunmiao,39.8333,97.7333,11.38,22,6,1.17,CN,1712848602
504,ula,22.7225,88.5556,26.99,65,40,0.0,IN,1712848602
505,okhotsk,59.3833,143.3,-6.14,96,45,1.23,RU,1712848528
506,tongchuanshi,35.0806,109.0897,15.89,52,0,1.39,CN,1712848602
507,mitu,1.1983,-70.1733,32.57,56,100,0.86,CO,1712848575
508,kapuskasing,49.4169,-82.4331,11.3,73,93,2.62,CA,1712848529
509,sayat,38.7839,63.8803,27.2,22,100,3.41,TM,1712848602
510,narvik,68.4384,17.4272,4.66,91,100,4.48,NO,1712848603
511,jibia,13.0978,7.2225,41.95,5,35,4.56,NG,1712848603
512,baltinava,56.95,27.65,12.09,46,100,6.53,LV,1712848603
513,katabu,-4.9333,122.5167,24.25,96,100,0.61,ID,1712848603
514,tlaltenango de sanchez roman,21.7833,-103.3167,20.11,14,15,2.4,MX,1712848603
515,lethbridge,49.7,-112.8186,9.27,59,76,1.69,CA,1712848603
516,cestos city,5.46,-9.5828,30.39,67,100,3.51,LR,1712848603
517,vorkuta,67.5,64.0,-12.16,82,100,4.92,RU,1712848508
518,orchard homes,46.8633,-114.0484,8.49,74,0,1.79,US,1712848603
519,nayudupet,13.9,79.9,30.49,75,0,3.53,IN,1712848604
520,vetluzhskiy,58.3902,45.4654,13.35,90,86,5.36,RU,1712848604
521,dakoro,14.5106,6.765,41.24,6,100,2.59,NE,1712848604
522,fort-shevchenko,44.5086,50.263,14.23,72,9,6.87,KZ,1712848604
523,souillac,-20.5167,57.5167,27.21,83,40,3.09,MU,1712848604
524,douglas,41.3,-96.167,11.9,48,0,13.38,US,1712848604
525,botou,38.0667,116.5667,21.38,48,0,7.2,CN,1712848604
526,kingston,17.997,-76.7936,31.53,66,20,9.77,JM,1712848480
527,tyuratam,45.6507,63.3156,10.99,69,100,11.11,KZ,1712848605
528,miyaly,48.8844,53.7836,15.49,47,81,3.05,KZ,1712848605
529,vadso,70.0744,29.7487,2.49,87,40,11.83,NO,1712848605
530,grand falls-windsor,48.9332,-55.6649,8.06,51,0,0.45,CA,1712848605
531,lerwick,60.1545,-1.1494,10.0,83,5,9.74,GB,1712848519
532,nacala,-14.5428,40.6728,28.02,79,45,2.48,MZ,1712848605
533,pionerskiy,54.9508,20.2275,14.91,69,100,6.79,RU,1712848605
534,rudbar,30.15,62.6,33.16,13,82,5.2,AF,1712848605
535,namibe,-15.1961,12.1522,24.73,68,21,5.89,AO,1712848605
536,caleta de carquin,-11.0925,-77.6267,23.42,77,83,3.47,PE,1712848606
537,mokopane,-24.1944,29.0097,20.18,55,97,5.53,ZA,1712848606
538,catio,11.2833,-15.25,34.04,32,0,6.25,GW,1712848606
539,alo,7.4178,6.7371,38.87,28,64,1.14,NG,1712848606
540,yeniseysk,58.4497,92.1703,-6.14,59,100,3.58,RU,1712848606
541,sai buri,6.7013,101.6168,28.12,76,100,3.64,TH,1712848606
542,rajanpur,29.1035,70.325,33.81,11,85,4.02,PK,1712848606
543,san juan,-31.5375,-68.5364,11.93,58,95,3.21,AR,1712848199
544,sultanah,24.4926,39.5857,32.25,6,0,4.12,SA,1712848607
545,whitecourt,54.1502,-115.6855,3.8,59,100,0.9,CA,1712848593
546,yamada,39.4667,141.95,8.37,85,100,2.89,JP,1712848607
547,floro,61.5996,5.0328,9.04,93,75,7.72,NO,1712848607
